id_review;judul_review;isi_review;value_sentiment;location_sentiment;service_sentiment;meal_sentiment;facility_sentiment;room_sentiment;quality_sentiment;staff_sentiment;surrounding_sentiment
26614F70D46DD052445F0FD7FF7CF7BF449778321;Standard Hotel;Saya meninap di hotel ini pada Desember 2015 karena setelah survey, hanya hotel ini yang memiliki chain hotel. Lokasi dekat dengan Pantai Penyu dan tidak terlalu jauh dari stasiun kereta api. Kamar cukup oke dan kebetulan mendapat kamar dengan view ke pool. Secara keseluruhan pengalaman yang saya dapatkan selama stay di hotel ini cukup untuk katagori average;neutral;positive;0;0;0;positive;0;0;positive
EA2991D68233AB60802329DE458C118F767480795;Bagus, ada sedikit yg perlu di benahi;Sangat puas, view cantik pelayanan ramah. Hanya team marketing yg agak membuat risih, kami bawa anak kecil saat chekin sudah d sambut dengan brosur.. saat d room bersama keluarga telp berkali2, hingga chekin menunggu..maf kami blm berminat beli, terasa risih dikejar kejar.. mungkin team marketing horison bhuvana bisa lebih elegan dlm menawarkan rumah villa nya;0;positive;positive;0;0;0;0;negative;0
C615D951F6E208C6DB9208B0D86131A1141412299;Hotel bagus di lokasi yang jelek;Saya menginap di Semarang bulan Juli untuk 2 malam. Pengalaman saya di hotel ini positif. Kamar bersih, pemandangan bagus dari balkon, dan harga yang sesuai anggaran. Pemimpinnya sangat baik, memberikan informasi berguna tentang kota dan membantu kami membeli tiket kereta. Satu-satunya hal yang buruk adalah restoran hotelnya. Setelah makan di sana, saya sakit dan muntah-muntah selama dua hari. Area sekitar sangatlah kotor, Pecinan. Pilihlah tempat yang tepat untuk makan, jangan mengambil risiko.;positive;0;0;negative;0;positive;negative;positive;positive
A3CF22E27AEE59939C6210342003ADAF721391387;Fame hotel review 3 ⭐;Pro : - kamar oke - kamar mandi oke - tatanan hiasan oke - makanan oke - kolam renang oke Con : - kamar mandi keran mau copot dan susah dibuka - kolam renang kotor - saat makan omelet harus pesan pribadi (lama) - kaca di dalam kamar sangat kotor - pemanas air sudah mulai tidak bekerja dengan normal - kebersihan meja makan saat tamu selesai makan kurang;0;0;negative;negative;negative;negative;negative;0;0
6DF8A44DF6E89AA0056D48602833D46E351282444;Hotel attach dengan mall Paragon;Kamarnya cukup bersih dan view kota Solo yang indah. Hotelnya attach dengan mall Paragon dan supermarket jadi sangat entertaining di saat bosan. Pelayanannya juga cukup bagus. Makanannya murah dan enak. Ada kids club dekat kolam renang.;0;positive;positive;positive;positive;0;0;positive;positive
859044F0E2C557F241140428DBC66B3C465198524;Minmin;Selimut kotor, tong sampah tdak diberi plastik lagi , sblm checkout tv udah dimAtiin salurannya .. resepsionis udah bgus , pelayanan fasilitas perlu dtingkatkan . Selimut sprei hrus bersih stiap akan dtempati ..;0;0;negative;0;negative;negative;negative;negative;0
5B99174B4E1DE43B7194856FC20464D0368623844;Pendingin di kamar.;AC belum optimal (terasa panas) shg masih perlu ditingkatkan.Ini terjadi mungkin krn msh baru shg perlu ditingkatkan guna kenyamanan tamu.Saya yakin management bisa melakukan hal tersebut. Disamping itu perlu dilakukan perbandingan dengan hotel terdekat lainnya.;0;0;0;0;negative;0;0;0;0
D90469ECCDE8D50A63896E6D34A13DD1443958451;Buruk;Menginap untuk transit di hotel ini, hotel bintang 3 tp kualitasnya kurang dr itu. Kamar terlalu kecil. Saya pindah kamar 2kali, pertama karena bau pesing sprti bekas ompol atau krn jarak kasur terlalu dekat dg pintu toilet jadi terciprat. Dipindah ke kamar baru, ac nya tidak dingin bahkan sy sampai buka jendela. Lalu dipindah ke kamar lain. Untuk harga dan rate bintang 3 di kota saya surabaya sdh dapet hotel yang jauh lebih baik.;0;0;0;0;negative;negative;negative;0;0
493C38F73A2BF5EC460F2049ED191CFB250963136;Biasa banget... standar hotel budget. Bersih.;Kelebihan hotel ini adalah letaknya di tepi jalan utama Sunset Road Seminyak. Dari airport jauh. Dari pantai juga jauh. Tidak ada tempat menarik sekitar hotel yang bisa dicapai dengan jalan kaki. Hotelnya sih bersih, karena masih agak tergolong baru. Walaupun kamarnya juga sempit. Makanannya sangat biasa. Untungnya pilihan untuk sarapannya lumayan lengkap. Cuma area restoran sarapan terlalu kecil. Jumlah meja & kursi kurang kalau hotel penuh tamu. Seperti pada waktu kami menginap Agustus lalu. Beberapa tamu terpaksa sedikit menunggu. Ada kolam renang di tengah hotel. Tapi untuk orang dewasa agak tidak nyaman untuk berenang. Karena letaknya di lantai dasar, satu area dengan restoran. Dan dikelilingi kamar-kamar yang menghadap ke tengah hotel. Sebetulnya pelayannya lumayan ramah, tapi kayaknya sih kalau berlibur ke Bali lagi, kami tidak akan mencari hotel di daerah ini lagi.;0;0;positive;negative;neutral;0;positive;positive;negative
BD03D8CD9B0334DDE0E013FA7E2CDD85375033465;Hotel Baru lokasi Strategis;Lokasinya sangat OK, didepan XXI, dan bersebelahan dengan Ayam Goreng Tohjoyo dan kuliner lain. Kamar cukup luas, bersih, hanya kamar mandi agak bau kurang sedap. Makan pagi sangat biasa, standard bintang tiga.;0;0;0;neutral;0;positive;0;0;positive
3237B16D0E139C9C7652830053A95B32165840670;Tata Ruang kamar yg aneh....;Saya menginap 1 malam dihotel ini pada awal Juni 2013, pertama kali masuk kamar berasa aneh....begitu buka pintu terdapat sekat dari rotan atau kayu (agak lupa)...mungkin maksudnya buat menghalangi tempat tidur biat tidak kliatan dari luar...kamar mandi terletak dibelakang...mungkin ini bangunan tua kalee ya (biasanya kamar mandi letaknya didepan..dekat pintu masuk kamar)...trus dibagian belakang ada pintu..begitu qta buka terdapat semacam teras..tertutup denga kaca..tida ada ventilasi...yg ini terus terang bingung fungsinya buat apaan??? kalo buat duduk kok ga ada kursi..kalo buat smoking tp tidak ada exhaust...aneh...pokoknya dari tata ruangan ini termasuk hotel yang paling aneh yang pernah aku temuin.......trus TVnya juga TV kuno yang sudah uzur.......menu breakfast biasa2 aja...pokoknya kondisi hotel sama sekali tidak mencerminkan hotel bintang....jujur aku ga puas dengan kondisi hotel....;0;0;0;0;0;neutral;0;0;0
993809A8D9D9469890CD2029224D1437171127125;Untuk pilihan malam pertama.;Saat menghadiri undangan pernikahan di Serang, Jawa Barat, akhir 2012, saya dan keluarga memutuskan untuk menginap di Hotel Ratu Bidakara selama sepekan. Hotelnya lumayan, terletak di pusat Kota Serang. Stafnya ramah dan sangat membantu, tetapi seingat saya makanan yang mereka hidangkan untuk sarapan tidak terlalu bisa dikenang.;0;positive;0;neutral;0;0;0;positive;0
3109818D9F6492E31C42E20A7C4A4E60589347578;Kecewa;Hotel yang mengaku bintang 5 padahal sekelas losmen.... Baru masuk kamar disambut kecoak dan semut, AC panas, handuk kumal dan hrs dibawa ke kolam renang jika ingin berenang (tdk ada handuk di kolam renang) , sarapan sering habis, dan yang paling parah adalah manajer house keeping masuk kamar tanpa mengetuk pintu padahal saya akan ganti baju. Sangat mengecewakan 😑;0;0;0;negative;negative;negative;0;negative;0
DDD444F6658ECECCE9C8CA1BF6F94ADE249554603;What color of your skin is? ;"Ada yg bilang ""harga gak boong"" atau ""ada harga ada barang"". kutipan-kutipan itu gak berlaku di hotel ini. Yg berlaku adalah warna kulit atau dari mana asalmu. Soal kebersihan dan fasilitas hotel memang semua ada tapi pelayanan terhadap turis lokal disana sangat buruk. Dari counterstage sampai breakfast kami tidak merasa terlayani dengan baik. Berbeda dengan turis asing yang ada di sekeliling kami saat itu. Bayangkan saja ketika anda makan dan piring-piring bekas makan anda tidak satupun diangkat sampai akhirnya anda yg pergi dari meja makan. Asli,, gak kepengen nginep lagi. Kecuali kalo dibayarin atau free 😄😄";0;0;0;0;positive;positive;0;negative;0
3DA6925755EB7AAE36DA5438D2445C89453476387;Homestay murah di kota solo;Akomodasi ini selalu fullbook mungkin karena harga dan fasilitas yang mendukung bagi kalangan yang suka bepergian dengan budget murah. Berada di tengah pemukiman yang tidak jauh dari jalan raya membuat akomodasi ini layak untuk dijadikan sebagai tempat peristirahatan saat mengunjungi kota solo.;positive;positive;0;0;0;0;0;0;0
47EA9E85E155DED8EC808BE9F1A26487221474800;Minimalis nan nyaman;Saya menginap di hotel ini tanggal 12 - 13 Agustus 2014. Setelah mencari dari Trip Advisor, akhirnya saya dan teman memutuskan untuk menginap di Whiz Hotel. Kami tidak melakukan booking terlebih dahulu, meski begitu pelayanan check in nya berjalan cepat. Dengan budget 355.000/malam kami mendapat kamar dengan Twin Beds, dan mendapatkan sarapan. Kamarnya nyaman, rapi dan bersih.;0;0;positive;0;0;positive;0;0;0
72D5639FD1DE28AB70C9E068282D6093686578147;Ok but not too bad;Harga standard 150 rb walaupun ada yang lebih murah lagi dengan pelayanan yang sama. Wifi tidak bisa connect full jaringannya tidak bagus. Colokan nya terlalu tinggi sehingga kalau mau ngecas HP harus pakai tas buat undakan nya. Yang gua suka balconnya bisa buat ngecas juga dan kumpul2. Dan gua tambahin buat tempat makan bu djono. Not recommended deh maaf neh ya gua yang lagi kelaparan lama nunggu sekitar 40 menit untuk nasi goreng padahal gua orang kedua yg datang dan rasanya ga banget deh rasanya kurang bgt;0;0;0;0;negative;positive;0;0;0
63F6F7F08A9FA08F459536204E1D6C1E318410992;kesan menginap di fave;Baik bangunan maupun kondisi kamar cukup memuaskan, namun sayangnya suara dari sebelah kamar masih terdengar dari kamar saya, tentunya ini mengganggu saya yang hedak istrirahat. Semoga bisa dievaluasi;0;0;0;0;0;negative;0;0;0
580367FF954794C6EB39082340E4F1AA644620561;hotel di dekat stasiun solo balapan;hotel nya terbilang terjangkau dengan harga 200rb an, ada harga ada kualitas,, kamar agak remang-remang, spreai kumal, kamar mandi agak pengap, sangat disayangkan posisi shower menghadap ke pintu sehingga sering basah,,dan posisi pintu kamar mandi depan kasur sangat tidak nyaman, yang cukup baik pemandangan kota dari kamar, dan recepsionist yang cukup ramah, selebihnya standar dengan harga murah;0;positive;0;0;0;negative;0;positive;0
BD8CB77AD2DA478140974515CC5ECD11517535526;Makanan lebih ditingkatkan;Menginap dua malam di the Alana Solo, lokasi strategis dekat dengan bandara dan 30 menit berkendara dari stasiun balapan solo. Semua standar hotel terpenuhi. Makan pagi cukup bervariasi termasuk ada angkringan solo disediakan di bagian luar restoran. Soal rasa sangat standar mungkin kualitas rasa bisa lebih ditingkatkan.mungkin bisa disediakan keju standar untuk menemani makan roti. Jadi tidak harus memotong.;0;positive;0;negative;0;0;0;0;0
20E5D6C3854A2EBF5F4111A493E3421B271898361;Pelayanan yg kurang memuaskan;Staff reception dan engineering sangat tidak ramah. Perbaikan AC dikamar tidak dilakukan dengan sopan. Kurang recommended. Hanya FB staff yg helpful dan ramah. Kamar cukup bagus tapi tidak ditunjang dengan SDM yg bagus.breakfast cukup.;negative;0;negative;neutral;0;0;0;negative;0
27C6D1D6575C94FF3F4BAA26D8C92961529457903;Perlengkapan kamar;Perlengkapan kamar kelihatannya sudah lama dan tidak diganti baru, seperti handuk dan keset yang berada di kamar mandi warnanya sudah kusam (dekil). Juga gelas-gelas mug banyak bercak kecokalatan sisa-sisa minuman.;0;0;0;0;0;negative;0;0;0
2F77B9975946E525524779D9A6B185D8263893203;Baik;Hotel yang cukup nyaman, disekitar hotel banyak penjaja makanan. Lahan parkir yang tidak terlalu luas, hanya cukup untuk sekitar 25 mobil saja. Sekuriti yang tidak tanggap dan terkesan kurang ramah saat tamu akan parkir atau keluar masuk hotel. Bellboy, respon baik. Proses check-in lumayan cepat, hanya untuk staff (female) kurang senyum. Room Service baik dan cepat. Pelayanan di area swimming pool sangat ramah. Kamar, bersih dan nyaman. Menu sarapan, bervariasi, namun tidak ada fresh fruit dan makanan yang tidak hangat. ada staff yang memakai kaos oblong di area restoran (sungguh tidak enak dipandang, mengingat horison adalah chain hotel). Overall, horison bisa dijadikan destinasi menginap selama berada di Samarinda.;positive;0;positive;negative;negative;positive;0;positive;positive
0A1AB954CE3F30F17967E934CDD6779A390701175;Poor staff;Kunjungan ke 4 saya dihotel ini,alasan saya balik kehotel ini adalah kolam renangnya👍🏼👍🏼 tetapi para staff masih saja tdk ramah,mereka ramah hanya kepada tamu asing(Bule). mereka harus training sama pullman hotel;0;0;0;0;positive;0;0;negative;0
99CD419286F5CC47C58FD909F21D325C189115651;lokasi di jalur pantura, cocok untuk transit perjalanan panjang;Hotel bersih karena masih baru. Kamar nyaman meskipun tdk luas. Kulkas kamar tidak dingin. Menu sarapan standard hotel. Kolam renang standard. Lokasinya di jalur pantura sangat cocok bagi yg ingin transit jika melakukan perjalanan panjang. Alun2 berjarak 10 menit jalan kaki. Stasiun kereta berjarak 5 meni jalan kaki;0;positive;0;neutral;neutral;negative;0;0;positive
6F32A8A241D90C2148E8DBC6B19A053B523306676;Honeymoon With Cat 😑;Dear Horison Team, Saya Kesini bersama suami saya untuk beristirahat setelah resepsi pernikahan Karena disini suasananya sangat nyaman dan asri, namun sayangnya pada saat breakfast kami melihat kucing berkeliaran di area Resto dekat kolam ikan Dan menghampiri meja kami hingga kami harus pindah meja dan meninggalkan makanan kami, tidak Ada karyawan yg standby di area itu hingga kucing tersebut naik dan makan di meja yg kami tinggalkan. Jadi, tolong ditingkatkan lagi kewaspadaan sekeliling guna menjaga kenyamanan sumua tamu hotel. Thanks.;0;0;0;negative;0;0;positive;0;0
EF12C19FEAA239D75806FBB1D62B9F24359257846;Pest Control?;Meski hanya menginap semalam, baru kali ini saya menemukan banyak binatang kecil sejenis kecoa di sebuah kamar hotel. Yang menjadi pertanyaan saya, masak tidak dilakukan pest control secara rutin di hotel seperti ini? Saya check in di siang hari u menaruh tas, baru malam harinya saya tinggal dikamar setelah berpergian. Pada tengah malam, saya terbangun krn binatang tersebut terbang dan hinggap ditubuh saya. Terus terang saya tidak bisa tenang tidur didalam kamar. Mau pindah kamar sdh terlalu larut dan letih. Paginya waktu check out, saya sdh mengkomunikasikan hal ini kepada resepsionis. Semoga ada tindak lanjut.;0;0;0;0;0;negative;0;0;0
40694EDDE02249D9A848CC5439EA5676550528322;buruk tidak sesuai dg nama;pelayanan tidak sesuai dg nama besarnya,tidak ramah,kamar mandi kotor dan air toilet rusak. complain saat cek in lama perbaikannya tidak datang2 dan diperbaiki pd saat tidak di room saat saya makan malam dan tanpa ijin;0;0;negative;0;0;negative;0;negative;0
8AC33857CFC1AA4FAF0A8A13309B9FE3551638874;kurang puas;Sy menginap di kamar 109. air ACnya menetes kelantai saat suhunya terlalu rendah. Kemudian sy sampai hrus menunggu handuk.Sebenarnya untuk standar bintang 3 harusnya sedia banyak tp mungkin krn high session. Mudah mudahan pelayanannya bisa lebih ditingkatkan dan ditambah guling.heheh;0;0;0;0;0;negative;0;0;0
0FF59FFABDE089B628419F932721FA2B245877783;pelayanan yang kurang;hotel baru ini memang bagus.tetapi ketika saya naik ke lantai 10 bangunan masih belum jadi.dan pada saat kami check in kamar masih bau cat di #701. dan pillow hanya SATU . Dan kamar tidak kedap suara sampai yang dikamar sebelah sedang bertengkar sampai terdengar dikamar saya .;0;0;0;0;0;negative;0;0;0
AEE2FA6F003FE91FE924DFE27CD5EAD7489758291;standart;kamar hotelnya lumayan, breakfastnya walaupun tdk banyak varian, tp enak. dekat banget dgn Paragon Solo Mall. jalan kaki dari lorong kecil pas depan lobby hotel bisa langsung sampai ke Mall, tdk perlu lewat jalan besar lg.;0;0;0;positive;0;positive;0;0;positive
2791C6D01416642A2B1AA4292AD127C2500081379;Worsttttt;Kamarnya sangat kotor..sarung bantal dan handuk perlu diganti karena sudah kusam... Pojok kamar terlihat sangat kotor.. Pada malam check in sudah minta HK untuk membersihkan tapi asal banget.malah sisa kotoran ada dikamar mandi.. Kebetulan saya dapet kamar no 503 tapi partisi antar kamar 502 ada yg bukan berupa dinding. Pagi hari kloset tidak bisa diflush.ketika diflush warnanya hitam. Perlu maintence yang lebih baik hotel ini....;0;0;0;0;0;negative;0;0;0
AF600E944AB5F6777F25510605FDE2AE378978553;Biasa dan kurang terawat;Hotel yang berada di dekat simpang lima semarang. Secara lokasi termasuk di tengah kota. Untuk mencari makan dan belanja di mall sangat mudah dan dekat. Terkait hotelnya kalo bawa mobil pribadi parkir agak susah , lebih baik minta tolong petugas. Untuk kamar termasuk biasa dan kurang terawat. Bahkan tirai kamarmandi warnanya sudah mencoklat. Paling AC yang masih sangat dingin. Lainnya biasa saja, termasuk sarapan di hotel menunya sangat biasa dan kurang lengkap.;0;0;0;negative;negative;negative;0;0;positive
E114A23191D7C48F50B33059A9924F07291412869;Hotel lama yang biasa;Saat itu kami menyewa 2 kamar beserta keluarga dan sempat pindah kamar karena AC yang tidak berfungsi. Kami rasa ini adalah hotel berbintang dengan fasilitas biasa (terkesan tua). Kolamrenangnya lumayan besar namun terlihat usang. Mudah2 an bisa diperbaharui dan lebih memikat tamu yang datang. Demikian...;0;0;0;0;negative;negative;0;0;0
7F9B794381BA673153ADEEBFDB0F8FB1716477812;Kurang berkesan;Parkiran untuk di lobby kurang luas. ruangan juga tidak menimbulkan kesan mendalam, cukup bila untuk short trip. lokasi strategis di jalan yang menjual banyak oleh-oleh. gedung hotel termasuk baru juga.;0;positive;0;0;negative;neutral;0;0;0
F23A34D4CD20EB5C3A484AA40A3096E4153446828;Hotel yang sangat nyaman;Saya merasa puas dengan pelayanan dN kamarnya, juga dengam view nya yang bagus. Satu hal yang disayangkan untuk swim pool kurang besar, dan semua kedalaman hampir 2 meter. Tapi saya dan suami sangat enjoy untuk stay disana, lokasi strategis.;0;positive;positive;0;negative;positive;0;positive;0
CE5BD013BF6098549FE833FF3F36902E172298039;Kualitas menurun;Kecewa dengan kualitas hotel dibanding kedatangan sebelumnya : 1. Bau menyengat di saluran pembuangan shower 2. Banyak nyamuk 3. Menu breakfast yang berbeda jauh dibanding kedatangan sebelumnya 4. Sauna rusak tidak bisa digunakan;0;0;0;negative;negative;negative;negative;0;0
C59DAF7F1A0D3A839382C091BAC41DFF591552202;Lobby dan tempat parkir yang terbatas.;Secara keseluruhan, hotel ini termasuk baik (memuaskan) baik soal pelayanan maupun, kondisi kamar serta lokasinya (dekat Simpang Lima). Hanya tempat parkir sangat terbatas (buat roda 4) dan lobby yang sempit, sehingga ketika banyak rombongan (karena termasuk diminati oleh rombongan) lobby menjadi sesak dan tidak nyaman.;positive;positive;positive;0;negative;positive;0;positive;0
05D9EA388DF300D75BFE75DF6C60689C262594013;Yaaa lumayan deket Semawis;Saya menempati kmr di lt.5,untuk bed okelah krn uk.standar tapi Kulkas mati,Wifi lambreta lambada alias lemot,Shower kotor lobangnya mampet atau emg udh jadul,AC tdk dingin,swimpool bentuknya aneh,knp tdk bentuk kotak saja lbh nyaman untuk berenang..Breakfast prasmanan biasa ajaaaa,BurJo,Biji salak & Guava Juice enak.Lokasi cukup bagus dekat Semawis jln kaki 7-10 menit tp hanya hr Jum,Sab & Ming aja..mau ke Paragon Mal bs jln kaki sekitar 15-20mnt melewati Tahu Pong Perempatan Depok,Gimbalnya enak..encinya ramah;0;positive;0;positive;negative;negative;0;0;positive
907ACAA0F814CCBAFCDE2ACB552E2468281818806;Hotel tua tapi cukup bersih;Hotel ini memang terlihat cukup tua dan memang membutuhkan pembaruan terlihat dari kontrol lampu di kamar dan karpet di kamar yang sudah terlihat tua tetapi ukuran kamar cukup besar dan kondisi kamar tetap bersih. Fasilitas kolam renang di hotel ini sangat luas, tetapi untuk fitness center kurang baik karena alat-alatnya terlihat sudah tua dan butuh pembaruan. Breakfast cukup baik, menu ada pergantian setiap harinya.;0;0;0;positive;negative;positive;0;0;0
92C7DE4D7437BA0CA8660A1900926C11231792006;Rata rata saja;Kami mengunjungi hotel Horison karena undangan keluarga. Menurut saya, lokasi hotel ini cukup luar biasa karena di pusat kota Semarang, dan mudah untuk turun ke mall dibawah maupun mall Ciputra di sebelahnya dengan berjalan kaki. Kamar cukup tua usianya, dengan furniture yang sudah waktunya diganti. Fasilitas hotel cukup standar, namun lokasi hotel ini susah dikalahkan dengan hotel lain.;0;positive;0;0;0;neutral;0;0;positive
305DF7B68FFE51E57332787C2ED89D33324150243;Kurang nyaman ;Kebetulan dpt yg smooking room. Menurut ku, ac ya kurang dingin. Di kamar mandi tdk ada tong sampah Di meja tmpt tidur, tdk ada tisu Pelayanan nya kurang ramah.. beberapa staff ya.. Semoga lebih baik ya;0;0;0;0;0;negative;0;negative;0
0A07686E05437A33C0C8349BEBDCFD1A466719645;Airnya kotor sekali;Baru kali ini ketemu hotel yang airnya sangat kotor seperti air comberan lumpur. Karena kebelet kencing saya tidak perhatikan air di semprotan dipakai ternyata airnya hitam sekali, menjijikan. Ketika komplain ke resepsionis dikatakan bahwa itu hanya pertamanya saja setelah flush berikutnya akan jernih. Ternyata saya harus flush sampai 5x baru agak jernih. Hari kedua ternyata sama saja tetap kotor hitam airnya padahal sudah cukup lama air dikeluarkan. Komplain lagi dan minta pindah kamar, resepsionis bilang belum memungkinkan. Teknisi datang katanya sedang ada perbaikan plumbing tapi masa ga selesai juga 2 hari bermalam disini. Sy dapat kamar 327, air yang jernih tiba-tiba bisa berubah hitam berpasir lagi. Saya tanya teman yg di lantai 6 airnya bagus. Untuk hal yg lain ga masalah kecuali air nih. Breakfast banyak variasinya. Tempat tidur nyaman.;0;0;0;positive;0;negative;0;0;0
7B4A435B91C3DFFD645CF3E90F65D313373295474;Pelayanan seperti hotel melati;Staf tidak profesional Kamar kotor(seperti hotel tak terawat): wkt check in belom di pel, ranjang berantakan, jendela kotor Pesan kamar beberapa tipe berantakan smua..perlu 3-4x ksana untuk menjelaskan.;0;0;0;0;0;negative;0;0;0
F5068007D6C6048058F90D82D0DD8B35578903415;Bad hotel service utk event;Sy tdk akan komentar utk kamar dan receptionistnya krn mmg standarnya sdh baik, namun utk service mrk di event ballroom sangat buruk. Marketingnya tdk pernah angkat tlp bahkan pd saat pembayaran paket meeting sekalipun, pd saat tanya di receptionist mrk tdk tahu brp invoice yg hrs dibayar utk pax meeting. Marketing tdk angkat tlp utk janjian GR, ternyata pd saat set up ruangan, tdk ada banquet yg muncul sama sekali, hy bagian engineering sj dan tdk membantu maksimal. Pd saat event mic-nya mati2 bahkan pd saat safety briefing dr hotelnya sendiri, jd pengalaman yg menyedihkan utk event dsini, tdk ada koordinasi yg baik;0;0;negative;0;0;positive;0;negative;0
3B12ACE18AFCB80C41E32AE0645D2EDA645259375;B aja;dulu waktu menginap di laksana inn, dpt laksana inn yg lama (yg baru masih di renovasi) sehingga kurang memuaskan. laksana inn yang lama, sempit sekali masuk ke recepcionist, kamar sempit, dinding juga triplek, parkiran didepan hotel. lokasi hotel strategis, hanya kamar B aja, kalau laksana inn yg baru, saya blm pernah, karena trauma sama laksana inn yg lama.;0;positive;0;0;0;negative;0;0;0
C20073C067D2D76D4662B67BCE3B7A62199894883;Semalam di Astol Tanjung City Hotel;Seminggu yang lalu ada urusan pribadi ke daerah tanjung Kalimantan Selatan mendapat kesempatan bermalam di hotel aston, tidak seperti aston umumnya aston di Tanjung ini ukuran hotelnya termasuk kecil karena ada 4 lantai, walaupun hotel kecil tapi pelayanan seperti aston ditempat lain, yang agak mengecewakan room service nya lama 1 jam saya menunggu makanan yang dipesan.Overall hotel Aston Tanjung bagus dan hotel terbaik yang berada di kota Tanjung;positive;0;negative;0;0;0;0;0;0
A5E5365732C6439E9FCD15CCBDD36DFB516221581;Murah meriah;Hotelnya lumayan murah meriah, lokasi strategis buat kuliner atau jalan-jalan di tengah kota. Sayangnya handuk dekil, kasur juga banyak noda. Staf resepsionis sangat membantu dan ramah. Semoga bisa lebih baik.;positive;positive;0;0;0;negative;0;positive;positive
C25AC9482A1AFAFAC3E878B8E619E4A5385268800;Kamar luas dikelasnya;Dengan rate yang setara dgn hotel berkelas disebelahnya... Santika menawarkan kamar yang lebih luas... setting interior kamar unik dgn letak TV berada di depan bed persis diatas meja nakas. Menu makanan saya tdk br komentar banyak krn saat itu sdg puasa... jadi hanya dapet coba menu sahur. Rasanya sih average... rata2 dan tdk terlalu istimewa. Bed nya keras... tidur agak kurang nyaman.;0;0;0;neutral;0;negative;0;0;0
BD47DA269E74272A01B958555E9BE1A0639214309;Tempat bagus tapi pelayanan kepada konsumen sangat buruk;pelayanan tidak baik karena saya sudah bayar untuk sewa meeting package dan sudah koordinasi dengan salesnya tetapi GM nya datang dan katanya tidak koordinasi terus marah kepada team saya sampai saya juga harus turun tangan. Sangat tidak menghargai konsumen yang sudah membayar dan sesuai prosedur.;0;0;negative;0;0;0;0;negative;0
1976730EF54EFE91932DE34F78D265D9141410884;Baik.;Memiliki lokasi yang sangat baik, tidak terlalu jauh dari bandara. Makannannya cukup oke. Kamar saya memiliki pemandangan luar yang buruk, saya hanya bisa melihat tempat parkir dari kamar saya. Dan itu bukan pemandangan yang baik. Hal yang saya suka adalah mereka menyajikan jamu (minuman tradisional Jawa) saat sarapan. Saya rasa itu cukup unik.;0;negative;0;positive;0;0;0;0;0
982A8AA2554C6A9CD5E4D00C1F388F3B391828380;Cukup baik dan ramh smua;trima kasih atas pelayanan nya dgn smua crew aston hotel,kapan ada rezki saya rencana ada menginap lg di aston,hanya klo cek'out bisa konfrim ke tamu hotel itu saja,jangan langsung outomatic kartu kamar tida berfungsi.coment sya smoga diterima diaston purwokerto.;0;0;negative;0;0;0;0;0;0
CD94720372A8599FF2D3D8523A0F61E2731342494;Dawegan;Makan malam keluarga, kesannya adalah : Positif : 1. Makanannya enak 2. Banyak spot foto Negatif : 1. Ada kucing liar berkeliaran, mengganggu suasana makan keluarga 2. Saya ngga bermaksud rasis tapi ini hal yg paling membuat saya merasa tidak enak.. saya pesen dawegan, tp kata pelayannya habis, sekitar 10 menit kemudian datang se-keluarga turunan TiongHoa malah dpt tuh dawegan.. ini maksudnya apa ya..? Pilih2 customer-kah..?;0;0;0;positive;positive;0;negative;0;0
B425732D0B68A0981B8B04732B61F3D6777711911;Di Kamar Ada Serangga Tom Cat;Beberapa waktu lalu kami menginap dalam bentuk group dihotel ini. Dikamar ditemukan serangga sejenis Tom Cat. Sudah Complain ke Pihak Hotel melalui sales, front 9ffice dan juga via email oleh agent yang biasa kami pakai. Tapi ternyata tidak ditanggapi. Sangat disayangkan. Kebersihan kurang dijaga.;0;0;negative;0;0;negative;0;0;0
7D7EF2B39024E651658E473E7540EE8D634553065;poor room;kamar TERLALU bau rokok pdhal sdh ditreatment 4x, tidak bisa tukar kamar, handuk sudah berwarna agak hitam, kamar mandi kurang bersih, harusnya tidak terjadi di HARRIS, apalagi Harris Setraland baru 9 bulan operasional. diharapkan Hariis menjaga kualitas & brand nama HARRIS. Terima kasih;0;0;0;0;0;negative;negative;0;0
8A0C4063C89EA0555B0EACB4C617258D463353478;Lokasi Jauh dari perkotaan;Fasilitas bagus, harga nya oke. Kamar cukup luas. Sayang lokasinya jauh dari perkotaan. Breakfast nya secara rasa kurang, butuh perbaikan. WiFi hasil speedtest bagus, tapi sayang terkadang kurang stabil.;positive;negative;0;negative;negative;positive;0;0;0
EA243EB452547EF399206002B93231CD279164040;Kondisi kamar & kamar mandi kotor.;Saya tinggal dikamar #401 & 403, kamar mandi kotor, drainage banyak rambut2, pintu kamar mandi kotor dan ada bekastelapak jari menghitam, lantai kotor, toilet bowl menguning kotor sekali. bath towel tidak layak warna menguning dan pinggirannya gripis2. kamar tidur masih banyak kotoran kecil2 sepertinya tidak disapu & tidak di mop, remote TV tidak ada, tp stlh dicek oleh Roomboy ternyata dibawah tempat tidur??????;0;0;0;0;0;positive;0;0;0
